name,desc,url,address_1,address_2,city,state,postal,country,type_row,region,duplicate_id,duplicate_type,training_set_num
camp fire samish,"camp fire’s all-inclusive programs provide a nurturing, constructive and fun environments for young people to discover their sparks - unique skills, passions, and interests through club programs, self-reliance classes, community service, and camp experiences.",http://www.campfirevamishcouncil.org,1321 king str,#3,bellingham,wa,98229,us,physical,whatcom,139,mangled_address_1|mangled_url,1
laurel church,provides basic needs to those in the community.,http://www.laurelchurch.us,162 w laurel rd,,bellingham,wa,98226,us,physical,whatcom,,,1
laurel chlrch,provides basic needs to those in the community.,http://www.laurelchurch.us/,162 w laurel rd,,bellingham,wa,98226,us,physical,whatcom,141,mangled_name|mangled_url,1
lummi nation,"coast salish people with a rich history, culture and traditions. fishers, hunters, gatherers, and harvesters of nature's abundance. lummi's envision their homeland as a place where they enjoy an abundant, safe, and healthy life in mind, body, society, environment, space, time and spirituality; where all are encouraged to succeed and none are left behind.",https://www.lummi-nsn.gov,2665 kwina road,,bellingham,wa,98226,us,physical,whatcom,,,1
lummi nation,"coast salish people with a rich history, culture and traditions. fishers, hunters, gatherers, and harvesters of nature's abundance. lummi's envision their homeland as a place where they enjoy an abundant, safe, and healthy life in mind, body, society, environment, space, time and spirituality; where all are encouraged to succeed and none are left behind.",https://www.lummi-nsn.gov,,,bellingham,wa,98226,us,physical,whatcom,143,mangled_address_1,1
lummi nation,"coast salish people with a rich history, culture and traditions. fishers, hunters, gatherers, and harvesters of nature's abundance. lummi's envision their homeland as a place where they enjoy an abundant, safe, and healthy life in mind, body, society, environment, space, time and spirituality; where all are encouraged to succeed and none are left behind.",https://www.lummi-nsn.gov,2616 kwina road,,bellingham,wa,98226,us,physical,whatcom,,,1
lummi nation,"coast salish people with a rich history, culture and traditions. fishers, hunters, gatherers, and harvesters of nature's abundance. lummi's envision their homeland as a place where they enjoy an abundant, safe, and healthy life in mind, body, society, environment, space, time and spirituality; where all are encouraged to succeed and none are left behind.",http://lummi-nsn.gov/,2616 kwina rd,,bellingham,wa,98226,us,physical,whatcom,145,mangled_address_1|mangled_url,1
lummi nation,"coast salish people with a rich history, culture and traditions. fishers, hunters, gatherers, and harvesters of nature's abundance. lummi's envision their homeland as a place where they enjoy an abundant, safe, and healthy life in mind, body, society, environment, space, time and spirituality; where all are encouraged to succeed and none are left behind.",https://www.lummi-nsn.gov,2830 kwina road,,bellingham,wa,98226,us,physical,whatcom,,,1
lummi nation,"coast salish people with a rich history, culture and traditions. fishers, hunters, gatherers, and harvesters of nature's abundance. lummi's envision their homeland as a place where they enjoy an abundant, safe, and healthy life in mind, body, society, environment, space, time and spirituality; where all are encouraged to succeed and none are left behind.",www.lummi-nsn.com/,2830 kwina road,,bellingham,wa,98226,us,physical,whatoom,147,mangled_url|mangled_region,1
lummi nation,"coast salish people with a rich history, culture and traditions. fishers, hunters, gatherers, and harvesters of nature's abundance. lummi's envision their homeland as a place where they enjoy an abundant, safe, and healthy life in mind, body, society, environment, space, time and spirituality; where all are encouraged to succeed and none are left behind.",https://www.lummi-nsn.gov,2592 kwina road,,bellingham,wa,98226,us,physical,whatcom,,,1
bloodworks northwest,collects blood from volunteer donors to support the needs and provide specialized health services to patients in western washington. mobile blood donor units are available for blood drives at organizations and businesses. seattle location coordinates a hemophilia summer camp for families.,http://www.bloodworksnw.org,410 w bakerview rd,suite 117,bellingham,wa,98226,us,physical,whatcom,,,1
blodworks northwest,collects blood from volunteer donors to support the needs and provide specialized health services to patients in western washington. mobile blood donor units are available for blood drives at organizations and businesses. seattle location coordinates a hemophilia summer camp for families.,http://bloodworksng.com,410 w bakerview rd,suite 117,bellingham,wa,98226,us,physical,whatcom,150,mangled_name|mangled_url,1
compass health - whatcom county,"community-based healthcare agency that behavioral health and medical care services to support clients and communities. addresses complex healthcare needs in partnership with first responders and other community organizations, and form a key section of the community safety net. provides comprehensive mental health treatment, supportive housing, children’s services, community education and much more.",https://www.compasshealth.org,3645 east mcleod road,,bellingham,wa,98226,us,physical,whatcom,,,1
compass halth - whatcom county,"community-based healthcare agency that behavioral health and medical care services to support clients and communities. addresses complex healthcare needs in partnership with first responders and other community organizations, and form a key section of the community safety net. provides comprehensive mental health treatment, supportive housing, children’s services, community education and much more.",http://www.compasshealth.org,3645 east mcleod road,,bellingham,wa,98226,us,physical,whatcom,152,mangled_name|mangled_url,1
compass health - whatcom county,"community-based healthcare agency that behavioral health and medical care services to support clients and communities. addresses complex healthcare needs in partnership with first responders and other community organizations, and form a key section of the community safety net. provides comprehensive mental health treatment, supportive housing, children’s services, community education and much more.",https://www.compasshealth.org,4350 cordata parkway,suite 100,bellingham,wa,98226,us,physical,whatcom,,,1
coecass health - whatcom county,"community-based healthcare agency that behavioral health and medical care services to support clients and communities. addresses complex healthcare needs in partnership with first responders and other community organizations, and form a key section of the community safety net. provides comprehensive mental health treatment, supportive housing, children’s services, community education and much more.",http://www.compasshealth.com,4350 cordata pky,suite 100,bellingham,wa,98226,us,physical,whatcom,154,mangled_name|mangled_address_1|mangled_url,1
nooksack valley food bank,emergency food and food bank for residents of washington state mainly serving whatcom county residents.,,100 e 2nd street,,everson,wa,98247,us,physical,whatcom,,,1
nooksack vafley food bank,emergency food and food bank for residents of washington state mainly serving whatcom county residents.,,100 e 2nd st,,everson,wa,98247,us,physical,whatcom,156,mangled_name|mangled_address_1,1
dshs division of child support,establishes and enforces child support and health insurance obligations on behalf of minor dependent children from parents who are not the physical custodians of their children.,http://dshs.wa.gov/dcs,4101 meridian street,,bellingham,wa,98226,us,physical,whatcom,,,1
dshs division of child support,establishes and enforces child support and health insurance obligations on behalf of minor dependent children from parents who are not the physical custodians of their children.,http://dshsxwa.gov/dcs,,,bellingham,wa,98226,us,physical,whatcom,158,mangled_address_1|mangled_url,1
project hope,"assists individuals and families living with the lynden area (lynden school district boundaries) who are struggling with food insufficiency. community assistance program helps community member with short-term, emergency assistance which may include utilities, rent, clothing, household goods, laundry, and fuel.",https://www.projecthopelynden.org,205 south british columbia avenue,suite 105,lynden,wa,98264,us,physical,whatcom,,,1
project hope,"assists individuals and families living with the lynden area (lynden school district boundaries) who are struggling with food insufficiency. community assistance program helps community member with short-term, emergency assistance which may include utilities, rent, clothing, household goods, laundry, and fuel.",http://www.projectlopelynden.org/,205 south british columbia avenue,suite 105,lynden,wa,98264,us,physical,whatcom,160,mangled_url,1
ferndale food bank,"food bank serving the ferndale, custer, and north bellingham areas.",http://www.ferndalefoodbank.org,1671 main street,wta transfer station property,ferndale,wa,98248,us,physical,whatcom,,,1
ferndale food bank,"food bank serving the ferndale, custer, and north bellingham areas.",http://ferndalefoodbank.org,1671 main street,wta transfer station property,ferndale,wa,98248,us,physical,whatcom,162,mangled_url,1
northwest youth services,"offers housing, street outreach, help finding a job or enrolling in school, connection to mental health services, support for lgbtq youth, restorative justice for juvenile respondents, and referrals to other services in the community. serves young people ages 13-24 experiencing homelessness in whatcom and skagit counties.",http://www.nwys.org/,1020 north state street,,bellingham,wa,98225,us,physical,whatcom,,,1
